2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
199000,231459.71473376773,265249.1764922804,299689.05033923534,333815.73076551064,366527.45775537664,396783.5219778256,423786.7233790951,447086.48688719666,466585.1397601892,482471.4104968632,495121.72759233695,505003.8844719777,512602.182187491,518369.0832515522,522700.0073670572,525924.7774797338,528309.3243688946,530062.7032961781,531346.1292943569
224000,260537.56834353754,298571.9373581448,337338.4285225564,375752.38035916776,412573.6207899717,446630.6981056932,477026.26149204676,503253.1309685028,525201.3633481527,543083.3967401878,557322.9496516758,568446.5835262462,576999.4412562713,583490.8273786316,588365.8374382955,591995.7294244239,594679.8425056903,596653.4951675573,598098.1555876179
117000,136084.35489372275,155950.52085224524,176199.0898979424,196263.5200983153,215496.04300190485,233284.7842784201,249161.0383686137,262859.8943005126,274323.926391669,283664.09561875876,291101.71923770563,296911.83157397684,301379.1724418917,304769.7625147317,307316.08473339543,309212.05510115,310614.02488020435,311644.90595805447,312399.4830524611
125000,145389.26804884907,166613.80432932187,188246.89091660513,209683.24796828558,230230.81517297527,249235.8806393377,266197.6905647582,280833.2204065306,293081.1179398173,303059.9312166226,311006.11029669404,317213.4952713428,321986.2953439014,325608.72063539707,328329.1503561917,330354.7597234509,331852.590683979,332953.9593568958,333760.13146630465
153000,177956.46409179128,203935.29649908995,230414.19448192467,256652.29551318154,281802.51777172176,305064.71790254937,325825.9732512641,343739.86177759344,358731.28835833643,370945.3558091461,380671.4790031535,388269.3182121236,394111.2255009353,398545.074057726,401874.8800359786,404354.2259015039,406187.57099719025,407535.64625284047,408522.4009147569
151000,175630.23580300968,201269.4756298208,227402.24422725898,253297.36354568898,278118.8247289541,301076.94381231995,321566.81020222796,339246.53025108896,354041.99047129933,366096.3969096801,375695.3812384064,383193.9022877821,388959.4447754329,393335.3345275597,396621.61363027955,399068.5497459286,400877.9295462466,402208.38290313014,403182.238811296
163000,189587.6055356992,217264.40084543568,245473.94575525308,273426.9553506444,300220.98298555973,325003.5883536964,347121.7884964447,366206.5194101159,382177.7777935218,395190.1503064759,405551.9678268891,413646.397833831,419870.1291284474,424593.7717085578,428141.212064474,430782.60667937994,432735.7782519086,434171.96300139214,435223.2114320612
196000,227970.37230059537,261250.44518837667,295171.1249572368,328783.3328142718,361001.9181912252,390801.86084248155,417397.9788055409,440346.48959743994,459551.1929296336,475197.97214766423,487657.5809452163,497390.7605854655,504874.51109923737,510554.4739563026,514820.1077585086,517996.26324637095,520344.8621924791,522071.8082716126,523335.88613916567
168000,195403.17625765316,223928.95301860856,253003.8213919173,281814.28526937583,309430.21559247875,334973.0235792699,357769.69611903507,377439.8482263771,393901.0225111145,407312.5475551408,417992.2122387568,426334.9376446847,432749.58094220347,437618.1205339737,441274.37807872164,443996.79706831794,446009.88187926775,447490.121375668,448573.6166907134
192000,223317.91572303217,255918.80344983836,289147.2244479055,322073.46887928667,353634.53210569004,382826.3126620227,408879.65270746866,431359.826544431,450172.59715555946,465500.05434873234,477705.3854157221,487239.9287367825,494570.94964823255,500134.9948959699,504313.57494711044,507424.9109352205,509725.5792905917,511417.281572192,512655.5619322439
162000,188424.4913913084,215931.4904108011,243967.97062792024,271749.48936689814,298379.13646417594,323009.7013085817,344992.2069719267,363959.85364686366,379833.1288500033,392765.6708567429,403063.9189445155,411108.68987166026,417294.2387656962,421988.9019434746,425514.57886162447,428139.7686015923,430080.9575264368,431508.33132653695,432553.1303803308
175000,203544.97526838872,233259.32606105058,263545.64728324715,293556.5471555998,322323.1412421654,348930.2328950728,372676.7667906615,393166.50856914284,410313.56511574425,424283.90370327164,435408.5544153717,444098.8933798799,450780.81348146196,455852.20888955594,459660.8104986684,462496.6636128312,464593.6269575706,466135.54309965414,467264.1840528265
149000,173304.0075142281,198603.65476055164,224390.2939725933,249942.4315781964,274435.13168618653,297089.16972209053,317307.6471531918,334753.1987245845,349352.6925842623,361247.43801021413,370719.2834736593,378118.48636344064,383807.66404993046,388125.5949973933,391368.34722458053,393782.8735903534,395568.28809530294,396881.1195534198,397842.07670783513
123000,143063.0397600675,163947.9834600527,185234.94066193944,206328.316000793,226547.1221302077,245248.1065491083,261938.5275157221,276339.8888800261,288391.82005278027,298210.9723171567,306030.01253194694,312138.07934700133,316834.514618399,320398.98110523075,323075.88395049266,325069.0835678756,326542.9492330353,327626.6960071855,328419.9693628437
100000,116311.41443907926,133291.0434634575,150597.5127332841,167746.59837462846,184184.65213838022,199388.70451147016,212958.15245180659,224666.57632522448,234464.89435185387,242447.9449732981,248804.88823735525,253770.79621707424,257589.03627512112,260486.97650831766,262663.32028495334,264283.8077787607,265482.0725471832,266363.16748551663,267008.1051730437
264000,307062.13411916926,351888.3547435278,397577.43361587,442851.01970901917,486247.4816453238,526386.1799102812,562209.5224727694,593119.7614985926,618987.3210888943,640062.574729507,656844.9049466179,669954.902013076,680035.0557663197,687685.6179819587,693431.1655522769,697709.2525359282,700872.6715245636,703198.762161764,704901.3976568354
260000,302409.67754160607,346556.71300498943,391553.53310653864,436141.155774034,478880.0955597886,518410.63172982243,553691.1963746971,584133.0984455836,609608.7253148201,630364.656930575,646892.7094171237,659804.070164393,669731.4943153149,677266.1389216259,682924.6327408787,687137.9002247778,690253.3886226763,692544.2354623433,694221.0734499136
248000,288452.30780891655,330561.78778937453,373481.8315785446,416011.5639690786,456777.93730318296,494483.98718844604,528136.2180804804,557173.1092865567,581472.9379925976,601270.9035337793,617036.122828641,629351.5746183441,638820.8099623004,646007.7017406279,651405.0343066844,655423.8432913265,658395.5399170143,660580.6553640813,662180.1008291483
242000,281473.6229425718,322564.3251815671,364445.9808145475,405946.7680666009,445726.85817488015,482520.6649177578,515358.72893337195,543693.1147070432,567405.0443314863,586724.0268353814,602107.8295343997,614125.3268453196,623365.4677857931,630378.4831501287,635645.2350895872,639566.8148246008,642466.6155641833,644598.8653149502,646159.6145187657
237000,275658.0522206178,315899.77300839423,356916.1051778833,397559.4381478695,436517.62556796113,472551.2296921843,504710.8213107816,532459.785890782,555681.7996138936,574601.6295867165,589667.585122532,601436.7870344659,610486.015972037,617354.1343247129,622512.0690753395,626352.6244356629,629192.5119368242,631280.7069406745,632809.2092601135
227000,264026.9107767099,302570.66866204847,341856.3539045549,380784.7783104066,418099.1603541231,452612.3592410373,483415.00606560096,509993.12825825956,532235.3101787083,550356.8350893867,564787.0962987964,576059.7074127585,584727.1123445249,591305.4366738811,596245.7370468441,599924.2436577867,602644.3046821059,604644.3901921228,606108.3987428092
206000,239601.5137445033,274579.5495347224,310230.87623056525,345557.9926517346,379420.38340506324,410740.7312936286,438693.79405072157,462813.1472299624,482997.682364819,499442.7666449941,512538.0697689518,522767.8402071729,530633.4147267495,536603.1716071344,541086.4397870039,544424.644024247,546893.0694471974,548708.1250201643,550036.6966564701
196000,227970.37230059537,261250.44518837667,295171.1249572368,328783.3328142718,361001.9181912252,390801.86084248155,417397.9788055409,440346.48959743994,459551.1929296336,475197.97214766423,487657.5809452163,497390.7605854655,504874.51109923737,510554.4739563026,514820.1077585086,517996.26324637095,520344.8621924791,522071.8082716126,523335.88613916567
198000,230296.60058937693,263916.2660576458,298183.0752119025,332138.26478176436,364685.61123399285,394789.63493271096,421657.14185457706,444839.8211239444,464240.49081667064,480046.9310471302,492633.6787099634,502466.176509807,510026.2918247398,515764.213486469,520073.37416420766,523281.93940194615,525654.5036434227,527399.071621323,528676.0482426265
234000,272168.7097874455,311901.0417044905,352398.1797958848,392527.0401966306,430992.0860038097,466569.5685568402,498322.0767372274,525719.7886010252,548647.852783338,567328.1912375175,582203.4384754113,593823.6631479537,602758.3448837834,609539.5250294633,614632.1694667909,618424.1102023,621228.0497604087,623289.8119161089,624798.9661049222
262000,304735.90583038767,349222.5338742586,394565.48336120433,439496.0877415266,482563.78860255616,522398.40582005185,557950.3594237332,588626.4299720881,614298.0232018571,635213.615830041,651868.8071818708,664879.4860887345,674883.2750408173,682475.8784517923,688177.8991465778,692423.576380353,695563.0300736199,697871.4988120536,699561.2355533745
108000,125616.3275942056,143954.32694053408,162645.31375194681,181166.32624459875,198919.42430945064,215339.80087238777,229994.8046479511,242639.90243124243,253222.0859000022,261843.78057116194,268709.2792963437,274072.4599144402,278196.1591771308,281325.9346289831,283676.38590774965,285426.51240106154,286720.63835095783,287672.220884358,288368.7535868872
166000,193076.94796887157,221263.13214933942,249991.8711372516,278459.35330188327,305746.52254971117,330985.24948904046,353510.5330699989,372946.5166998726,389211.72462407744,402463.58865567483,413016.1144740097,421259.5217203432,427597.80021670106,432408.38100380736,436021.11167302256,438711.12091274274,440700.2404283241,442162.85802595766,443233.4545872525
141000,163999.09435910176,187940.37128347505,212342.49295393057,236522.70370822612,259700.3595151161,281138.0733611729,300270.9949570473,316779.8726185665,330595.50103611394,341851.6024123503,350814.8924146709,357816.8226660747,363200.54114792077,367286.6368767279,370355.2816017842,372640.16896805255,374329.7222915283,375572.06615457847,376481.4282939916
178000,207034.31770156109,237258.05736495432,268063.5726652457,298588.94510683866,327848.6808063168,354911.8940304169,379065.5113642157,399906.50585889956,417347.51194629987,431557.3420524706,442872.7010624923,451712.0172663921,458508.48456971557,463666.81818480545,467540.71010721696,470425.177846194,472558.0891339861,474126.43812421965,475274.4272080178
184000,214013.00256790585,245255.51997276177,277099.42342924274,308653.74100931635,338899.7599346196,366875.2163011051,391843.0005113241,413386.500438413,431415.4056074111,446104.21875086846,457800.99435673363,466938.2650394166,473963.82674622285,479296.0367753045,483300.5093243142,486282.2063129197,488487.0134868171,490108.2281733506,491294.9135184004
184000,214013.00256790585,245255.51997276177,277099.42342924274,308653.74100931635,338899.7599346196,366875.2163011051,391843.0005113241,413386.500438413,431415.4056074111,446104.21875086846,457800.99435673363,466938.2650394166,473963.82674622285,479296.0367753045,483300.5093243142,486282.2063129197,488487.0134868171,490108.2281733506,491294.9135184004
186000,216339.23085668744,247921.3408420309,280111.37368390843,312008.672976809,342583.45297738723,370862.9903913345,396102.16356036026,417879.8319649175,436104.7034944482,450953.17765033443,462777.0921214808,472013.6809637581,479115.60747172526,484505.77630547085,488553.77573001327,491567.8824684949,493796.65493776073,495435.49152306095,496635.07562186127
164000,190750.71968009,218597.31128007028,246979.92088258592,275104.4213343907,302062.8295069436,326997.4753988111,349251.3700209628,368453.18517336814,384522.42673704034,397614.62975620886,408040.0167092626,416184.10579600174,422446.0194911986,427198.641473641,430767.8452673235,433425.44475716754,435390.59897738043,436835.59467624733,437893.29248379165
171000,198892.51869082553,227927.6843225123,257521.7467739158,286846.6832206147,314955.7551566302,340954.684714614,364158.44069258927,384179.8455161338,400934.9693416701,414585.98590433976,425456.3588858775,433948.06153119693,440477.2520304571,445432.7298292232,449154.27768727025,451925.31130168075,453974.34405568324,455481.0164002335,456583.85984590475
172000,200055.63283521633,229260.59475714687,259027.72190124865,288524.14920436096,316797.601678014,342948.5717597287,366288.0222171073,386426.51127938606,403279.6182851887,417010.46535407274,427944.407768251,436485.7694933677,443053.1423932083,448037.5995943064,451780.9108901198,454568.14937946835,456629.16478115506,458144.6480750886,459253.9408976352
177000,205871.2035571703,235925.14693031975,266557.59753791284,296911.4791230924,326006.834284933,352918.0069853022,376935.92983969767,397659.8400956473,415002.86300278135,429132.8626027376,440384.6521801188,449174.3093042214,455932.59420696436,461061.94841972226,464914.0769043674,467782.3397684064,469903.26840851427,471462.80644936446,472604.34615628736
80000,93049.13155126342,106632.83477076599,120478.01018662727,134197.27869970276,147347.72171070418,159510.96360917613,170366.52196144525,179733.26106017956,187571.9154814831,193958.3559786385,199043.9105898842,203016.6369736594,206071.2290200969,208389.58120665414,210130.6562279627,211427.04622300854,212385.65803774656,213090.5339884133,213606.48413843496
108000,125616.3275942056,143954.32694053408,162645.31375194681,181166.32624459875,198919.42430945064,215339.80087238777,229994.8046479511,242639.90243124243,253222.0859000022,261843.78057116194,268709.2792963437,274072.4599144402,278196.1591771308,281325.9346289831,283676.38590774965,285426.51240106154,286720.63835095783,287672.220884358,288368.7535868872
264000,307062.13411916926,351888.3547435278,397577.43361587,442851.01970901917,486247.4816453238,526386.1799102812,562209.5224727694,593119.7614985926,618987.3210888943,640062.574729507,656844.9049466179,669954.902013076,680035.0557663197,687685.6179819587,693431.1655522769,697709.2525359282,700872.6715245636,703198.762161764,704901.3976568354
261000,303572.79168599687,347889.62343962403,393059.5082338715,437818.6217577803,480721.94208117237,520404.51877493714,555820.7778992152,586379.7642088359,611953.3742583386,632789.1363803081,649380.7582994972,662341.7781265638,672307.3846780661,679871.0086867091,685551.2659437283,689780.7383025654,692908.2093481481,695207.8671371985,696891.1545016441
238000,276821.1663650086,317232.6834430288,358422.08030521614,399236.90413161577,438359.4720893449,474545.116737299,506840.40283529967,534706.4516540342,558026.4485574123,577026.1090364495,592155.6340049055,603974.4949966366,613061.9063347882,619959.0040897961,625138.702278189,628995.4625134504,631847.332662296,633944.3386155296,635479.290311844
260000,302409.67754160607,346556.71300498943,391553.53310653864,436141.155774034,478880.0955597886,518410.63172982243,553691.1963746971,584133.0984455836,609608.7253148201,630364.656930575,646892.7094171237,659804.070164393,669731.4943153149,677266.1389216259,682924.6327408787,687137.9002247778,690253.3886226763,692544.2354623433,694221.0734499136
225000,261700.68248792834,299904.8477927793,338844.4036498892,377429.84634291404,414415.4673113555,448624.58515080786,479155.8430165648,505499.796731755,527546.0122916712,545507.8761899207,559810.9985340493,570984.2914884171,579575.3316190225,586095.6971437148,590992.470641145,594638.5675022115,597334.6632311621,599317.1268424125,600768.2366393483
228000,265190.0249211007,303903.57909668307,343362.32903188776,382462.2442941529,419941.0068755069,454606.246286152,485544.587590119,512239.7940215118,534579.9591222268,552781.3145391196,567275.14518117,578597.4153749292,587303.0027072761,593910.3064389643,598872.3702496936,602567.0817355744,605299.1254075777,607308.0218669779,608778.4797945396
225000,261700.68248792834,299904.8477927793,338844.4036498892,377429.84634291404,414415.4673113555,448624.58515080786,479155.8430165648,505499.796731755,527546.0122916712,545507.8761899207,559810.9985340493,570984.2914884171,579575.3316190225,586095.6971437148,590992.470641145,594638.5675022115,597334.6632311621,599317.1268424125,600768.2366393483
222000,258211.34005475597,295906.1164888756,334326.4782678907,372397.4483916752,408889.9277472041,442642.9240154638,472767.0984430106,498759.7994419983,520512.06546111556,538234.4378407218,552346.8518869287,563371.1676019048,571847.6605307689,578281.0878484652,583112.5710325965,586710.0532688487,589370.2010547466,591326.231817847,592757.993484157
210000,244253.97032206645,279911.1912732607,316254.7767398966,352267.85658671975,386787.76949059847,418716.27947408735,447212.1201487938,471799.81028297136,492376.27813889313,509140.684443926,522490.265298446,532918.6720558559,540936.9761777543,547022.6506674672,551592.9725984021,554995.9963353975,557512.3523490847,559362.651719585,560717.0208633918
223000,259374.45419914677,297239.0269235102,335832.45339522354,374074.9143754215,410731.7742685879,444636.8110605785,474896.6799675287,501006.46520525054,522856.71440463414,540658.9172904547,554834.9007693022,565908.8755640755,574423.5508935201,580885.9576135484,585739.2042354459,589352.8913466363,592025.0217802185,593989.8634927021,595428.0745358875
236000,274494.9380762271,314566.86257375963,355410.13005055045,395881.9721641232,434675.77904657734,470557.3426470696,502581.23978626356,530213.1201275297,553337.1506703751,572177.1501369835,587179.5362401584,598899.0790722952,607910.1256092858,614749.2645596297,619885.4358724899,623709.7863578752,626537.6912113524,628617.0752658193,630139.1282083831
124000,144226.15390445828,165280.89389468727,186740.9157892723,208005.7819845393,228388.96865159148,247241.99359422302,264068.1090402402,278586.55464327836,290736.4689962988,300635.45176688966,308518.0614143205,314675.78730917204,319410.4049811502,323003.85087031394,325702.5171533422,327711.9216456633,329197.76995850715,330290.32768204063,331090.05041457416
132000,153531.06705958463,175944.1773717639,198788.716807935,221425.50985450958,243123.7408226619,263193.0899551406,281104.7612363847,296559.8807492963,309493.66054444714,320031.2873647535,328422.45247330895,334977.451006538,340017.52788315987,343842.80899097933,346715.58277613844,348854.6262679641,350436.3357622818,351599.381080882,352450.6988284177
146000,169814.66508105572,194604.92345664793,219872.3685905948,244910.03362695756,268909.5921220351,291107.50858674647,310918.9025796376,328013.2014348277,342318.74575370667,353973.99966101523,363255.13682653866,370505.3624769284,376079.9929616768,380310.9857021438,383488.4476160319,385854.3593569906,387603.82591888745,388890.2245288543,389831.8335526438
165000,191913.8338244808,219930.22171470485,248485.89600991877,276781.887318137,303904.6760283274,328991.36244392575,351380.9515454809,370699.8509366204,386867.07568055886,400039.10920594184,410528.0655916362,418721.8137581725,425021.90985394985,429803.51123872417,433394.478470173,436068.28283495514,438045.41970285226,439499.22635110246,440563.3735355221
184000,214013.00256790585,245255.51997276177,277099.42342924274,308653.74100931635,338899.7599346196,366875.2163011051,391843.0005113241,413386.500438413,431415.4056074111,446104.21875086846,457800.99435673363,466938.2650394166,473963.82674622285,479296.0367753045,483300.5093243142,486282.2063129197,488487.0134868171,490108.2281733506,491294.9135184004
197000,229133.48644498616,262583.35562301124,296677.10008456965,330460.7987980181,362843.76471260906,392795.74788759626,419527.560330059,442593.1553606922,461895.8418731521,477622.4515973972,490145.62982758984,499928.46854763624,507450.4014619886,513159.3437213858,517446.7409613581,520639.10132415855,522999.6829179509,524735.4399464678,526005.967190896
196000,227970.37230059537,261250.44518837667,295171.1249572368,328783.3328142718,361001.9181912252,390801.86084248155,417397.9788055409,440346.48959743994,459551.1929296336,475197.97214766423,487657.5809452163,497390.7605854655,504874.51109923737,510554.4739563026,514820.1077585086,517996.26324637095,520344.8621924791,522071.8082716126,523335.88613916567
185000,215176.11671229664,246588.43040739634,278605.3985565756,310331.20699306263,340741.6064560034,368869.1033462198,393972.5820358422,415633.16620166524,433760.05455092964,448528.69820060144,460289.0432391072,469475.9730015873,476539.71710897406,481900.90654038766,485927.1425271637,488925.0443907073,491141.8342122889,492771.8598482058,493964.99457013083
183000,212849.88842351505,243922.6095381272,275593.4483019099,306976.27502557007,337057.9134132358,364881.3292559904,389713.41898680606,411139.83467516076,429070.7566638926,443679.73930113553,455312.9454743601,464400.55707724584,471387.93638347165,476691.16701022134,480673.87612146465,483639.3682351321,485832.19276134524,487444.5964984955,488624.83246666996
184000,214013.00256790585,245255.51997276177,277099.42342924274,308653.74100931635,338899.7599346196,366875.2163011051,391843.0005113241,413386.500438413,431415.4056074111,446104.21875086846,457800.99435673363,466938.2650394166,473963.82674622285,479296.0367753045,483300.5093243142,486282.2063129197,488487.0134868171,490108.2281733506,491294.9135184004
176000,204708.08941277952,234592.23649568518,265051.62241058,295234.0131393461,324164.9877635492,350924.1199401875,374806.3483151796,395413.1743323951,412658.2140592628,426708.38315300463,437896.6032977452,446636.60134205065,453356.70384421316,458457.0786546391,462287.44370151794,465139.5016906188,467248.44768304244,468799.17477450933,469934.2651045569
94000,109332.7295727345,125293.58085565003,141561.66196928706,157681.80247215077,173133.5730100774,187425.38224078197,200180.6633046982,211186.581745711,220397.00069074263,227901.0682749002,233876.59494311395,238544.54844404978,242133.69409861384,244857.7579178186,246903.52106785617,248426.77931203504,249553.1481943522,250381.37743638566,250987.61886266107
103000,119800.75687225164,137289.7747673612,155115.43811528262,172778.9963258673,189710.19170253162,205370.3656468143,219346.89702536078,231406.5736149812,241498.8411824095,249721.38332249704,256269.0348844759,261383.92010358645,265316.70736337476,268301.5858035672,270543.21989350196,272212.3220121235,273446.5347235987,274354.06251008215,275018.34832823504
180000,209360.54599034268,239923.87823422346,271075.52291991137,301943.8770743312,331532.3738490844,358899.6681206463,383324.67441325187,404399.83738540404,422036.80983333697,436406.3009519366,447848.7988272394,456787.4331907336,463660.265295218,468876.55771497183,472793.97651291604,475710.8540017692,477867.73058492976,479453.70147393,480614.58931147866
147000,170977.77922544652,195937.8338912825,221378.34371792764,246587.49961070385,270751.43864341895,293101.3956318612,313048.4841041557,330259.86719807994,344663.3946972252,356398.4791107482,365743.1857089122,373043.0704390991,378655.88332442805,382915.855467227,386115.08081888146,388497.1974347782,390258.6466443593,391553.8562037095,392501.9146043742
179000,208197.43184595188,238590.9677995889,269569.5477925785,300266.41109058494,329690.5273277006,356905.7810755316,381195.0928887338,402153.1716221518,419692.16088981845,433981.8215022036,445360.7499448659,454249.7252285629,461084.3749324668,466271.68794988864,470167.3433100665,473068.0159239816,475212.9098594579,476790.0697990748,477944.5082597482
317000,368707.1837718813,422532.6077791602,477394.1153645106,531756.7168475722,583865.3472786653,632062.1933013605,675077.3432722269,712193.0469509616,743253.7150953767,768559.9855653549,788711.4957124161,804453.4240081253,816557.2449921339,825743.715531367,832642.7253033022,837779.6706586714,841578.1699745707,844371.2409290877,846415.6933985485
241000,280310.508798181,321231.4147469325,362940.00568721467,404269.3020828546,443885.01165349636,480526.77787264314,513229.14740885387,541446.448943791,565060.3953879678,584299.5473856484,599619.7806520262,611587.6188831489,620789.5774230419,627773.6133850456,633018.6018867376,636923.9767468133,639811.7948387115,641935.2336400951,643489.5334670353
203000,236112.1713113309,270580.81823081867,305712.9508485667,340525.59470049577,373894.84384091187,404759.07015828445,432305.04947716737,456073.1499402057,475963.73553426337,492169.32829579513,505073.92312183115,515154.7163206607,522905.74363849586,528788.5623118848,533206.5401784553,536496.1297908842,538928.6072707819,540717.2299955988,542026.4535012787
221000,257048.22591036517,294573.20605424105,332820.50314055785,370719.9824079289,407048.0812258203,440649.0369703491,470637.51691849256,496513.13367874606,518167.41651759704,535809.9583909888,549858.803004555,560833.459639734,569271.7701680176,575676.218083382,580485.937829747,584067.2151910611,586715.3803292748,588662.6001429918,590087.9124324266
199000,231459.71473376773,265249.1764922804,299689.05033923534,333815.73076551064,366527.45775537664,396783.5219778256,423786.7233790951,447086.48688719666,466585.1397601892,482471.4104968632,495121.72759233695,505003.8844719777,512602.182187491,518369.0832515522,522700.0073670572,525924.7774797338,528309.3243688946,530062.7032961781,531346.1292943569
188000,218665.459145469,250587.16171130005,283123.3239385741,315363.60494430154,346267.1460201548,374850.76448156394,400361.3266093964,422373.163491422,440794.00138148526,455802.1365498004,467753.1898862279,477089.09688809956,484267.3881972277,489715.5158356372,493807.04213571234,496853.5586240701,499106.2963887044,500762.75487277133,501975.23772532213
194000,225644.14401181377,258584.6243191075,292159.1747025712,325428.40084677923,357318.2251484576,386814.08675225213,413138.8157565048,435853.15807093546,454861.8950425965,470349.0132481983,482681.4831804692,492315.344661124,499722.73037373496,505344.7344261363,509566.8413528095,512710.58709079574,515035.22074153536,516744.5449219023,517995.7240357048
174000,202381.86112399792,231926.415626416,262039.67215591433,291879.0811718535,320481.29472078156,346936.3458499581,370547.18526614347,390919.84280589054,407968.9161722257,421859.42425353866,432920.5055329981,441561.1854177092,448204.92311871075,453247.33912447275,457034.17729581887,459853.8255350436,461938.8062320987,463471.91142479895,464594.10300109605
101000,117474.52858347006,134623.95389809206,152103.48786061694,169424.06435837474,186026.49865976404,201382.59155658487,215087.73397632464,226913.24208847672,236809.5432953724,244872.42442303107,251292.9371197288,256308.50417924498,260164.92663787233,263091.8462734008,265289.9534878029,266926.6458565483,268136.893272655,269026.7991603718,269678.1862247741
106000,123290.09930542402,141288.50607126494,159633.36349728116,177811.39427710618,195235.73126668303,211352.02678215838,225735.64159891498,238146.57090473792,248532.7880129651,256994.82167169597,263733.1815315966,268997.0439900987,273044.3784516284,276116.1950988167,278423.11950205057,280140.83624548634,281410.9969000142,282344.95753464766,283028.59148342634
110000,127942.55588298719,146620.14780980322,165657.2640066125,184521.2582120913,202603.11735221825,219327.5749626172,234253.96769698724,247133.2339577469,257911.38378703926,266692.7394706279,273685.3770610908,279147.87583878165,283347.9399026332,286535.67415914946,288929.6523134487,290712.18855663674,292030.2798019015,292999.4842340683,293708.9156903481
139000,161672.8660703202,185274.5504142059,209330.5426992649,233167.77174073356,256016.6664723485,277150.29927094356,296011.83190801117,312286.541092062,325906.2031490769,337002.64351288433,345838.7946499238,352741.4067417332,358048.76042241836,362076.89734656154,365102.01519608515,367354.49281247734,369020.08084058465,370244.80280486814,371141.26619053073
143000,166325.32264788335,190606.1921527442,215354.44320859626,239877.63567571872,263384.0525578837,285125.84745140234,304530.1580060834,321273.204145071,335284.79892315104,346700.5613118163,355790.990179418,362892.23859041615,368352.3218734232,372496.37640689424,375608.5480074833,377925.84512362775,379639.36374247196,380899.3295042888,381821.59039745247
156000,181445.80652496364,207934.02780299366,234932.1198639232,261684.69346442042,287328.05733587313,311046.3790378935,332214.7178248183,350479.85906735016,365765.23518889205,378218.79415834503,388135.62565027416,395882.44209863583,401838.89658918895,406359.6833529756,409754.77964452724,412282.7401348667,414152.0331736058,415526.541277406,416532.6440699482
157000,182608.92066935444,209266.93823762826,236438.09499125605,263362.15944816667,289169.9038572569,313040.26608300814,334344.29934933636,352726.5248306024,368109.8841324106,380643.273608078,390623.67453264777,398420.15006080654,404414.78695194016,408964.5531180587,412381.4128473768,414925.5782126543,416806.8538990776,418190.1729522611,419202.7251216786
176000,204708.08941277952,234592.23649568518,265051.62241058,295234.0131393461,324164.9877635492,350924.1199401875,374806.3483151796,395413.1743323951,412658.2140592628,426708.38315300463,437896.6032977452,446636.60134205065,453356.70384421316,458457.0786546391,462287.44370151794,465139.5016906188,467248.44768304244,468799.17477450933,469934.2651045569
159000,184935.14895813604,211932.7591068974,239450.0452459217,266717.09141565923,292853.59690002457,317028.04017323756,338603.4623983725,357219.8563571069,372799.1820194477,385492.232507544,395599.77229739487,403495.565985148,409566.56767744257,414174.2926482251,417634.67925307585,420211.2543682295,422116.4953500213,423517.4363019715,424542.8872251395
152000,176793.34994740048,202602.38606445538,228908.21935459183,254974.82952943526,279960.6712503379,303070.83085743466,323696.391726746,341493.1960143412,356386.6394148179,368520.8763594131,378183.43012077996,385731.6102499528,391535.3351381841,395940.2042926429,399248.2468331291,401711.3878237162,403532.7502717184,404872.01457798533,405852.31986302644
155000,180282.69238057287,206601.1173683591,233426.14473659036,260007.22748067413,285486.21081448934,309052.4919927788,330085.1363003002,348233.1933040979,363420.5862453735,375794.31470861204,385647.5767679006,393344.73413646506,399263.0062264377,403754.8135878924,407128.1464416777,409639.9020570791,411497.21244813397,412862.9096025508,413862.56301821774
144000,167488.43679227415,191939.1025873788,216860.4183359291,241555.101659465,265225.8990792675,287119.73449651705,306659.7395306015,323519.8699083232,337629.44786666956,349125.04076154926,358279.03906179155,365429.9465525869,370928.2122361744,375101.24617197743,378235.18121033284,380568.6832014154,382294.1844679438,383562.961179144,384491.6714491829
52000,60481.935508321214,69311.34260099789,78310.70662130773,87228.2311548068,95776.01911195772,103682.12634596448,110738.23927493942,116826.61968911672,121921.74506296401,126072.931386115,129378.54188342472,131960.8140328786,133946.29886306298,135453.2277843252,136584.92654817575,137427.58004495557,138050.67772453526,138508.84709246867,138844.21468998273
308000,358239.15647236415,410536.41386744904,463840.33921851503,516659.52299385564,567288.7285862111,614117.2098953282,655911.1095515643,691973.0550816914,722151.8746037099,746739.6705177581,766319.0557710541,781614.0523485886,793374.231727373,802299.8876456184,809003.0264776563,813994.127958583,817684.7834453243,820398.5558553913,822384.9639329746
238000,276821.1663650086,317232.6834430288,358422.08030521614,399236.90413161577,438359.4720893449,474545.116737299,506840.40283529967,534706.4516540342,558026.4485574123,577026.1090364495,592155.6340049055,603974.4949966366,613061.9063347882,619959.0040897961,625138.702278189,628995.4625134504,631847.332662296,633944.3386155296,635479.290311844
260000,302409.67754160607,346556.71300498943,391553.53310653864,436141.155774034,478880.0955597886,518410.63172982243,553691.1963746971,584133.0984455836,609608.7253148201,630364.656930575,646892.7094171237,659804.070164393,669731.4943153149,677266.1389216259,682924.6327408787,687137.9002247778,690253.3886226763,692544.2354623433,694221.0734499136
