Periods,2022,2023
1,290.96521500000046,290.96521500000046
2,255.41673083333322,255.41673083333322
3,258.48755749999987,258.48755749999987
4,265.9333866666666,265.9333866666666
5,274.40851833333346,274.40851833333346
6,342.2052891341769,342.2052891341769
7,487.49560145538766,487.49560145538766
8,685.5716305197091,685.5716305197091
9,698.026522931727,698.026522931727
10,744.853209078022,744.853209078022
11,670.6038807585205,670.6038807585205
12,579.3677054454305,579.3677054454305
13,1026.899136690349,1026.899136690349
14,1186.5105151863006,1186.5105151863006
15,646.0996980453475,646.0996980453475
16,551.6227091666681,551.6227091666681
17,572.408341666668,572.408341666668
18,604.9982416666685,604.9982416666685
19,771.0744777539015,771.0744777539015
20,1222.1604736087995,1222.1604736087995
21,1418.1986860938596,1418.1986860938596
22,1403.4276965326055,1403.4276965326055
23,777.965624581069,777.965624581069
24,477.2172208333361,477.2172208333361
25,305.0961808333337,305.0961808333337
26,260.1542508333333,260.1542508333333
27,276.30838166666655,276.30838166666655
28,286.6125349999999,286.6125349999999
29,290.5876141666667,290.5876141666667
30,357.73703866084327,357.73703866084327
31,490.96132537486824,490.96132537486824
32,569.5498958790411,569.5498958790411
33,857.838177859018,857.838177859018
34,676.1097156867941,676.1097156867941
35,682.742283691342,682.742283691342
36,619.4439398732405,619.4439398732405
37,1123.169324257052,1123.169324257052
38,1122.1693594192295,1122.1693594192295
39,578.6786575259615,578.6786575259615
40,532.9980516666675,532.9980516666675
41,598.3652791666675,598.3652791666675
42,636.2522416666691,636.2522416666691
43,723.1146003664421,723.1146003664421
44,1226.8927562852325,1226.8927562852325
45,1407.0841335132152,1407.0841335132152
46,1251.2274895448431,1251.2274895448431
47,856.085874450061,856.085874450061
48,479.50507416666943,479.50507416666943
49,291.0928241666671,291.0928241666671
50,253.16256499999992,253.16256499999992
51,256.50838166666654,256.50838166666654
52,283.11253749999986,283.11253749999986
53,289.79595166666667,289.79595166666667
54,338.9121064106819,338.9121064106819
55,531.598234583098,531.598234583098
56,667.0511759144165,667.0511759144165
57,752.5349249144551,752.5349249144551
58,697.4992423610461,697.4992423610461
59,639.759437891905,639.759437891905
60,581.076615189792,581.076615189792
61,968.0901211130646,968.0901211130646
62,1152.4871286576877,1152.4871286576877
63,581.293195698571,581.293195698571
64,526.4401433333345,526.4401433333345
65,597.060255000001,597.060255000001
66,654.3510666666685,654.3510666666685
67,726.135212417122,726.135212417122
68,1071.486549728374,1071.486549728374
69,1340.549413046051,1340.549413046051
70,1203.4934365373806,1203.4934365373806
71,778.3271349750376,778.3271349750376
72,483.5176633333362,483.5176633333362
73,283.72146250000037,283.72146250000037
74,262.8084266666666,262.8084266666666
75,267.22923083333325,267.22923083333325
76,283.4333741666665,283.4333741666665
77,285.223756625972,285.223756625972
78,392.7899203963656,392.7899203963656
79,491.05706089491326,491.05706089491326
80,699.8305029868185,699.8305029868185
81,629.895803618133,629.895803618133
82,633.8984329652866,633.8984329652866
83,684.6736355501611,684.6736355501611
84,595.784506894705,595.784506894705
85,879.7420178254724,879.7420178254724
86,1159.9277625129325,1159.9277625129325
87,647.633895717399,647.633895717399
88,529.4649958333346,529.4649958333346
89,579.5394841666675,579.5394841666675
90,668.561701666669,668.561701666669
91,771.3833524861166,771.3833524861166
92,1289.0704205864506,1289.0704205864506
93,1569.8325899738231,1569.8325899738231
94,1312.530155018877,1312.530155018877
95,794.524333564195,794.524333564195
96,468.899510833336,468.899510833336
97,276.13550000000043,276.13550000000043
98,252.33340666666655,252.33340666666655
99,254.61256749999998,254.61256749999998
100,263.83754499999986,263.83754499999986
101,280.604355,280.604355
102,326.166762178079,326.166762178079
103,458.1809007862505,458.1809007862505
104,656.4277089943845,656.4277089943845
105,711.5293654518431,711.5293654518431
106,686.9209924679656,686.9209924679656
107,697.7456343924091,697.7456343924091
108,577.5137049417156,577.5137049417156
109,976.271552547176,976.271552547176
110,1179.507578252237,1179.507578252237
111,635.8335090592016,635.8335090592016
112,531.5852641666675,531.5852641666675
113,586.898384166668,586.898384166668
114,617.7897566666691,617.7897566666691
115,713.4003881680546,713.4003881680546
116,1317.0438930949585,1317.0438930949585
117,1529.1325048904816,1529.1325048904816
118,1285.736261103265,1285.736261103265
119,810.3291292034405,810.3291292034405
120,480.3018733333362,480.3018733333362
121,321.25432250000057,321.25432250000057
122,271.4500749999999,271.4500749999999
123,272.25421583333326,272.25421583333326
124,280.44169833333325,280.44169833333325
125,284.0292566666668,284.0292566666668
126,339.50728650815455,339.50728650815455
127,503.9357764028515,503.9357764028515
128,685.6766620932871,685.6766620932871
129,827.5807222027945,827.5807222027945
130,1248.4401069180894,1248.4401069180894
131,1635.805712510528,1635.805712510528
132,1259.1182815329757,1259.1182815329757
133,1264.1843212382282,1264.1843212382282
134,1090.3020594973896,1090.3020594973896
135,606.596166209232,606.596166209232
136,560.6478816666676,560.6478816666676
137,592.7860900000015,592.7860900000015
138,620.9076608333355,620.9076608333355
139,687.35007932399,687.35007932399
140,1141.23860716536,1141.23860716536
141,1369.862234103994,1369.862234103994
142,1311.5893231438035,1311.5893231438035
143,809.7081074974385,809.7081074974385
144,496.7884900000029,496.7884900000029
145,291.28553916666715,291.28553916666715
146,258.10423333333335,258.10423333333335
147,255.80422083333335,255.80422083333335
148,260.41255499999994,260.41255499999994
149,280.19243669732685,280.19243669732685
150,357.95655886513975,357.95655886513975
151,456.041301856535,456.041301856535
152,656.024872009664,656.024872009664
153,907.6614043195136,907.6614043195136
154,1254.1387369573222,1254.1387369573222
155,1591.0812135389222,1591.0812135389222
156,1244.0075350663146,1244.0075350663146
157,1193.978598560468,1193.978598560468
158,1058.4570028476244,1058.4570028476244
159,565.057591940733,565.057591940733
160,550.3651408333345,550.3651408333345
161,566.4925641666681,566.4925641666681
162,645.0959966666686,645.0959966666686
163,723.7503994522965,723.7503994522965
164,1089.921200995337,1089.921200995337
165,1361.3929333190965,1361.3929333190965
166,1268.0048208875241,1268.0048208875241
167,728.561630997612,728.561630997612
168,490.8110125000028,490.8110125000028
169,301.06114083333375,301.06114083333375
170,268.9375824999999,268.9375824999999
171,277.98340666666644,277.98340666666644
172,277.73755499999993,277.73755499999993
173,277.98200345724473,277.98200345724473
174,312.91471535984874,312.91471535984874
175,529.042086602976,529.042086602976
176,721.75486705439,721.75486705439
177,768.2365663802846,768.2365663802846
