Periods,Solar PV,Wind
349,367.9200975209996,32287.946792845047
350,354.2098242166176,36147.57462510378
351,306.39681181247266,47346.31069456769
352,167.87781386850352,59145.00600875307
353,53.896055819036,63030.84743122068
354,41.3153024397204,65717.30613949784
355,13.72487438268296,64911.3685270147
356,0.0,63971.10797911769
357,0.0,63030.84743122068
358,0.0,62090.58688332368
359,0.0,59145.00600875307
360,0.0,52829.363403285024
361,0.0,44068.338142266206
362,0.0,39479.176569044146
363,0.0,37184.59578243314
364,0.0,34289.2352984607
365,0.0,32287.946792845047
366,0.0,30286.658287229413
367,0.0,30286.658287229413
368,37.00985183037728,30286.658287229413
369,145.96857659823107,40626.46696234967
370,236.33227175705483,40626.46696234967
371,294.3681281097938,39479.176569044146
372,343.60273172959285,39479.176569044146
373,364.3495501876538,40626.46696234967
374,349.6016175947136,46199.020301262164
375,303.37533055012847,52829.363403285024
376,174.58601227202328,60210.06578752968
377,60.82998192357508,63971.10797911769
378,43.053678986266526,68538.08778318884
379,13.73408432339852,71820.95695234484
380,0.0,73214.71144732714
381,0.0,73965.19463693301
382,0.0,73214.71144732714
383,0.0,71070.47376273897
384,0.0,66657.56668739484
385,0.0,60210.06578752968
386,0.0,61150.32633542669
387,0.0,49594.522068777
388,0.0,40626.46696234967
389,0.0,32287.946792845047
390,0.0,24636.18243735281
391,0.0,20150.53578683501
392,37.04444308850321,18356.277126627883
393,149.75623612788053,27284.72552880596
394,229.6746925989997,27284.72552880596
395,285.3615644592202,22841.923777145686
396,328.387490829878,21944.794447042124
397,363.4792239335332,21944.794447042124
398,350.44768506516607,21047.66511693857
399,302.67921880090006,25405.150434584437
400,180.02376945499435,34289.2352984607
401,69.38690746877218,39479.176569044146
402,49.96963169484295,54985.92429295705
403,14.168046309937369,62090.58688332368
404,0.0,63030.84743122068
405,0.0,62090.58688332368
406,0.0,59145.00600875307
407,0.0,59145.00600875307
408,0.0,56988.44511908106
409,0.0,53907.64384812104
410,0.0,46199.020301262164
411,0.0,41773.75735565518
412,0.0,38331.88617573865
413,0.0,37184.59578243314
414,0.0,36147.57462510378
415,0.0,35146.93037229596
416,26.05154310647709,34289.2352984607
417,131.23281890335178,38331.88617573865
418,220.2083867134332,36147.57462510378
419,298.9277703105831,34289.2352984607
420,330.8670803683426,34289.2352984607
421,364.55307906153854,36147.57462510378
422,358.4681092851291,33288.591045652865
423,305.4624829927037,39479.176569044146
424,178.60088761286414,45051.72990795666
425,62.9505195724663,51751.082958449
426,46.07758745604969,55910.164674245054
427,13.726669554524731,55910.164674245054
428,0.0,53907.64384812104
429,0.0,50672.802513612995
430,0.0,48493.6010878732
431,0.0,46199.020301262164
432,0.0,41773.75735565518
433,0.0,39479.176569044146
434,0.0,40626.46696234967
435,0.0,40626.46696234967
436,0.0,39479.176569044146
437,0.0,37184.59578243314
438,0.0,31287.302540037235
