2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
243,284.5634321824496,328.7919447347226,375.22464973604076,423.04390238417415,471.07346381905273,517.9323954223113,562.2696587621415,602.9789283438745,639.3264784242102,670.977298553546,697.9436450195362,720.4942961363474,739.0575226649391,754.1377836991276,766.2539995504097,775.8993263117013,783.5185744832287,789.4984170742979,794.1659752792154
233,272.85300287452986,315.26141202959,359.7833061255041,405.6346882942904,451.68772456723985,496.61830507571415,539.1309896772798,578.1649806754024,613.0167468018147,643.3650640451697,669.2216843191438,690.8443251019298,708.6436328433367,723.1033070036902,734.7209131491584,743.9693128832362,751.2750117472934,757.0087702811169,761.48424790147
211,247.09005839710645,285.4942400782983,325.8123501823235,367.33441729654623,409.0390982132516,449.72730631320036,488.2259176905838,523.5742958047634,555.1353372325448,582.6181481267416,606.0333707782804,625.6143888262112,641.7330752358114,654.827458273728,665.3481230664052,673.7232833406131,680.3391737282357,685.5315473361187,689.5844476704299
184,215.47189926572315,248.96180177444018,284.1207224338745,320.3295392538602,356.6976022333568,392.179262377388,425.75151116145696,456.57663709988856,484.09906185207694,508.0651149541254,528.4840768872209,545.5594670332837,559.6155727174847,571.0343711960472,580.2087897830263,587.5122470837573,593.2815543412103,597.80950099453,601.3437837505171
195,228.35337150443485,263.84538775008605,301.10620040546485,339.4796747527323,378.02191541035097,415.6247617586449,451.2040471548049,483.87197953520797,513.039766636712,538.4385729133394,560.0782336576526,578.174435171143,593.0708515212475,605.1722955610282,614.8951848244029,622.635261855069,628.7494733507391,633.5481124670291,637.2936838660371
191,223.66919978126697,258.433174668033,294.92966296125013,332.5159891167788,370.2676197096258,407.099125620006,441.9485795208602,473.94640046781905,502.51587398775376,527.3936791099889,548.5894493774956,566.314446757376,580.9052955926064,592.7585048828533,602.2819502639023,609.8632564836829,615.8520482563649,620.5522537497568,624.220992914939
245,286.90551804403356,331.49805127574916,378.3129184581481,426.52574520215086,474.9506116694153,522.1952134916307,566.8973925791139,607.941717877569,644.5884247486894,676.4997454552214,703.6880371596147,726.424290343231,745.1403006292596,760.344679038215,772.56061683066,782.2853289973943,789.9672870304158,795.996346432934,800.7023207547646
217,254.1163159818583,293.61255970137785,335.0771563486455,377.7799457504765,420.6705417643393,462.51576052115865,502.10911914150086,538.4626644058468,570.921176205982,599.1854888317674,623.2665471985159,643.4043714468617,659.9814091287728,673.4481442909904,684.267974907156,692.881291397692,699.6853113697969,705.0253354120273,709.1934840970772
108,126.47263652553315,146.1297532154323,166.7665109937959,188.01951217074406,209.365983919579,230.1921757432495,249.89762611650735,267.9906348194998,284.14510152187125,298.2121326904649,310.19717556423836,320.21968717170995,328.4700100733063,335.17234831072335,340.55733313351544,344.84414502742277,348.23047754810165,350.8881853663546,352.96265567965133
151,176.827482549588,204.31104384750253,233.16428851910354,262.879132757244,292.72466270237436,321.84276423361734,349.39390318141307,374.69060979393026,397.2769474981718,416.94474107648335,433.70160657592584,447.7145626197056,459.2497363061967,468.62059810110395,476.14960465889664,482.1432027698226,486.8777973126236,490.5936665770328,493.49408340395695
