Periods,Solar PV,Wind
1,0.0,29115.57351379942
2,0.0,28822.581297582044
3,0.0,28676.08518947336
4,0.0,28383.092973255996
5,0.0,28090.10075703862
6,0.0,27943.604648929933
7,0.0,27650.612432712558
8,39.41888489705455,27504.116324603878
9,151.37816740262605,27211.124108386506
10,239.36406337166903,26918.13189216913
11,307.37096242116974,26771.63578406045
12,343.5091241838355,38396.526869378475
13,366.4263271507218,40684.11994215258
14,359.5096292886022,40684.11994215258
15,324.7306074791669,39540.323405765535
16,264.85152195664244,41761.90308150357
17,184.86165606657323,48319.01253579141
18,93.1926816202352,53377.35411481341
19,9.732356137281418,54665.39098277348
20,0.0,54665.39098277348
21,0.0,57130.46972498692
22,0.0,55897.930353880205
23,0.0,53377.35411481341
24,0.0,45696.16875407625
25,0.0,39540.323405765535
26,0.0,32677.544187443254
27,0.0,30389.951114669166
28,0.0,31533.7476510562
29,0.0,33821.340723830304
30,0.0,34965.137260217336
31,0.0,36108.93379660439
32,40.982056754756286,39540.323405765535
33,147.11579048371073,50941.856317506514
34,238.46348831937652,52253.278208364085
35,299.0355036310012,50941.856317506514
36,343.1635737128729,49630.434426648935
37,368.5336898005006,52253.278208364085
38,361.9184911301102,49630.434426648935
39,327.89737829386013,49630.434426648935
40,269.46335563436946,53377.35411481341
41,189.92545519895933,59595.548467200395
42,95.27931182312196,65582.16826971881
43,9.731937556371015,70037.14805761506
44,0.0,70037.14805761506
45,0.0,67887.59939440493
46,0.0,62060.62720941386
47,0.0,52253.278208364085
48,0.0,47007.59064493383
49,0.0,47007.59064493383
50,0.0,49630.434426648935
51,0.0,45696.16875407625
52,0.0,40684.11994215258
53,0.0,41761.90308150357
54,0.0,45696.16875407625
55,0.0,47007.59064493383
56,40.19924152791104,43073.32497236115
57,142.4944378196083,48319.01253579141
58,203.9271168485778,44384.74686321872
59,304.8556525649299,40684.11994215258
60,349.8000291075406,36108.93379660439
61,370.4485910316049,36108.93379660439
62,357.42461305482743,39540.323405765535
63,328.5930851695026,47007.59064493383
64,269.8871298618226,57130.46972498692
65,190.9333395053104,66812.82506279985
66,96.5267357331766,73261.47105243028
67,10.179199485311669,75411.01971564042
68,0.0,76332.25485701617
69,0.0,77407.02918862127
70,0.0,76332.25485701617
71,0.0,74336.24538403534
72,0.0,71111.92238922014
73,0.0,67887.59939440493
74,0.0,64525.7059516273
75,0.0,57130.46972498692
76,0.0,50941.856317506514
77,0.0,48319.01253579141
78,0.0,48319.01253579141
79,0.0,49630.434426648935
80,43.174551982260425,47007.59064493383
81,151.0853217391493,48319.01253579141
82,240.97078557117896,44384.74686321872
83,310.87571685036386,41761.90308150357
84,349.6194990015877,39540.323405765535
85,370.3395653850091,38396.526869378475
86,364.9245349318576,36108.93379660439
87,331.3455258061314,37252.73033299145
88,272.89305607828834,44384.74686321872
89,193.07613154640995,54665.39098277348
90,99.17458322355851,62060.62720941386
91,10.620153759550211,63293.16658052061
92,0.0,60828.08783830711
93,0.0,60828.08783830711
94,0.0,60828.08783830711
95,0.0,59595.548467200395
96,0.0,58363.00909609367
97,0.0,55897.930353880205
98,0.0,54665.39098277348
99,0.0,50941.856317506514
100,0.0,47007.59064493383
101,0.0,47007.59064493383
102,0.0,45696.16875407625
103,0.0,40684.11994215258
104,27.44842320725609,36108.93379660439
105,137.35437913590923,39540.323405765535
106,231.4119707340433,34965.137260217336
107,311.8201898091485,32677.544187443254
108,352.11466843241067,32677.544187443254
109,373.02267865414944,37252.73033299145
110,364.9594828134149,38396.526869378475
111,331.96285312551754,43073.32497236115
112,274.4780082478982,47007.59064493383
113,193.6200886272856,53377.35411481341
114,98.72838382978576,55897.930353880205
115,10.621104403128175,55897.930353880205
116,0.0,57130.46972498692
117,0.0,58363.00909609367
118,0.0,58363.00909609367
119,0.0,57130.46972498692
120,0.0,54665.39098277348
121,0.0,49630.434426648935
122,0.0,44384.74686321872
123,0.0,41761.90308150357
124,0.0,43073.32497236115
125,0.0,45696.16875407625
126,0.0,43073.32497236115
127,0.0,37252.73033299145
128,30.630621896881006,31533.7476510562
129,122.27133633435348,36108.93379660439
130,236.3021364255611,32677.544187443254
131,308.00927288091066,33821.340723830304
132,355.8126262320218,32677.544187443254
133,374.96494504105294,32677.544187443254
134,367.1616561148292,38396.526869378475
135,332.3813107879909,44384.74686321872
136,273.92301288596184,49630.434426648935
137,193.4980308300436,53377.35411481341
138,99.64198808290284,59595.548467200395
139,11.071702588393034,60828.08783830711
140,0.0,63293.16658052061
141,0.0,64525.7059516273
142,0.0,64525.7059516273
143,0.0,63293.16658052061
144,0.0,60828.08783830711
145,0.0,55897.930353880205
146,0.0,48319.01253579141
147,0.0,44384.74686321872
148,0.0,43073.32497236115
149,0.0,41761.90308150357
150,0.0,38396.526869378475
151,0.0,33821.340723830304
152,36.49387371218997,29409.554083480263
153,113.98164111413227,37252.73033299145
154,213.63133871856775,37252.73033299145
155,293.1725719896352,34965.137260217336
156,351.23110350143253,32677.544187443254
157,368.7848557552703,34965.137260217336
158,361.0038103720949,40684.11994215258
159,316.70091261692005,49630.434426648935
160,253.33862019382053,58363.00909609367
161,170.9286083706836,71111.92238922014
162,97.62156130642948,83471.09272805079
163,11.508329870379702,85922.08530602304
164,0.0,80897.55052117995
165,0.0,75411.01971564042
166,0.0,72186.69672082523
167,0.0,70037.14805761506
168,0.0,64525.7059516273
169,0.0,54665.39098277348
170,0.0,49630.434426648935
171,0.0,45696.16875407625
172,0.0,40684.11994215258
173,0.0,38396.526869378475
174,0.0,37252.73033299145
175,0.0,38396.526869378475
176,48.64853761887786,34965.137260217336
177,131.44791338922644,41761.90308150357
178,177.47032039192155,39540.323405765535
179,299.9339674889798,37252.73033299145
180,349.39877802556566,32677.544187443254
181,364.3540476373145,31533.7476510562
182,362.5665295704419,37252.73033299145
183,328.8920284351965,55897.930353880205
184,270.42477072632295,71111.92238922014
185,191.19158095044256,81755.39792347024
186,97.73580106996845,89203.73135998122
187,13.284114886575766,89203.73135998122
188,0.0,85064.23790373276
189,0.0,80039.70311888967
190,0.0,74336.24538403534
191,0.0,65582.16826971881
192,0.0,57130.46972498692
193,0.0,48319.01253579141
194,0.0,43073.32497236115
195,0.0,44384.74686321872
196,0.0,47007.59064493383
197,0.0,48319.01253579141
198,0.0,44384.74686321872
199,0.0,40684.11994215258
200,27.94302506715488,33821.340723830304
201,135.06843546200486,44384.74686321872
202,204.52392161580983,50941.856317506514
203,293.9551843213461,54665.39098277348
204,346.6566584271033,55897.930353880205
205,366.317634716969,54665.39098277348
206,361.80812275134633,45696.16875407625
207,329.7985927840411,57130.46972498692
208,272.43295737062,66812.82506279985
209,192.20334027036392,83471.09272805079
210,98.50983621954568,92268.88069887063
211,13.971468127941275,94357.12603976345
212,0.0,92268.88069887063
213,0.0,91006.76038285733
214,0.0,89203.73135998122
215,0.0,84206.39050144247
216,0.0,75411.01971564042
217,0.0,67887.59939440493
218,0.0,66812.82506279985
219,0.0,64525.7059516273
220,0.0,60828.08783830711
221,0.0,57130.46972498692
222,0.0,53377.35411481341
223,0.0,50941.856317506514
224,31.790892256873427,48319.01253579141
225,112.79125854013344,57130.46972498692
226,222.97229447559968,54665.39098277348
227,296.1569631508306,53377.35411481341
228,346.7421741819508,49630.434426648935
229,369.695957133373,44384.74686321872
230,364.232846125932,50941.856317506514
231,332.15078608161764,60828.08783830711
232,272.5961015152054,78324.0083143091
233,193.3049775207716,87941.61104396792
234,100.4734882523603,93371.09454287807
235,14.497335877425112,95343.15753664883
236,0.0,94357.12603976345
237,0.0,92268.88069887063
238,0.0,91006.76038285733
239,0.0,88572.67120197456
240,0.0,83471.09272805079
241,0.0,77407.02918862127
242,0.0,76332.25485701617
243,0.0,73261.47105243028
244,0.0,74336.24538403534
245,0.0,72186.69672082523
246,0.0,67887.59939440493
247,0.0,65582.16826971881
248,36.82580768776519,62060.62720941386
249,137.08956337865408,72186.69672082523
250,234.69942183674,72186.69672082523
251,305.5396275460791,73261.47105243028
252,347.6253056086404,77407.02918862127
253,371.6557067161175,75411.01971564042
254,368.0331903080012,65582.16826971881
255,334.135226692178,62060.62720941386
256,275.53118736429786,79181.85571659937
257,197.6532616598587,93371.09454287807
258,103.55409292094733,99043.20641592675
259,15.16057564540011,98857.26904794265
260,0.0,94850.14178820615
261,0.0,92878.07879443538
262,0.0,91637.82054086399
263,0.0,89834.79151798786
264,0.0,85922.08530602304
265,0.0,77407.02918862127
266,0.0,71111.92238922014
267,0.0,63293.16658052061
268,0.0,55897.930353880205
269,0.0,47007.59064493383
270,0.0,37252.73033299145
271,0.0,33821.340723830304
272,43.07484335790036,33821.340723830304
273,147.68319964828245,47007.59064493383
274,238.64471295048003,47007.59064493383
275,309.9295842767902,45696.16875407625
276,352.07896268729394,48319.01253579141
277,374.3422932941367,47007.59064493383
278,369.2574152066957,38396.526869378475
279,337.0808794039489,49630.434426648935
280,278.3942121656263,60828.08783830711
281,199.60483331648825,72186.69672082523
282,105.45748387571584,80897.55052117995
283,15.164806389626577,83471.09272805079
284,0.0,81755.39792347024
285,0.0,80039.70311888967
286,0.0,79181.85571659937
287,0.0,78324.0083143091
288,0.0,73261.47105243028
289,0.0,65582.16826971881
290,0.0,57130.46972498692
291,0.0,50941.856317506514
292,0.0,47007.59064493383
293,0.0,41761.90308150357
294,0.0,34965.137260217336
295,0.0,27357.620216495194
296,40.742870484656464,23255.729189451984
297,149.75529649488038,25306.6747029736
298,235.3942177183617,22230.2564326912
299,308.5977660692151,21204.78367593039
300,355.53091213860097,19300.334270517476
301,376.1322946698693,22230.2564326912
302,372.7339641039752,28383.092973255996
303,340.5537497639664,36108.93379660439
304,282.8500819553516,41761.90308150357
305,202.72970454513555,45696.16875407625
306,106.95818667582002,45696.16875407625
307,15.874838800054237,45696.16875407625
308,0.0,43073.32497236115
309,0.0,44384.74686321872
310,0.0,49630.434426648935
311,0.0,53377.35411481341
312,0.0,53377.35411481341
313,0.0,47007.59064493383
314,0.0,41761.90308150357
315,0.0,30389.951114669166
316,0.0,24281.201946212797
317,0.0,21204.78367593039
318,0.0,21204.78367593039
319,0.0,17569.211964852395
320,37.20654981879856,13378.578103089518
321,141.0671153414489,15054.831647794676
322,236.5568812894624,12540.45133073694
323,311.48972136082625,10983.930182082157
324,354.8609789949636,9602.250644613274
325,375.8549488670671,11822.056954434736
326,368.6925627573117,17569.211964852395
327,337.4270000713069,31533.7476510562
328,278.52408017628176,48319.01253579141
329,195.3643335081289,57130.46972498692
330,104.62752359019484,65582.16826971881
331,15.949331697283167,71111.92238922014
332,0.0,70037.14805761506
333,0.0,72186.69672082523
334,0.0,71111.92238922014
335,0.0,65582.16826971881
336,0.0,57130.46972498692
337,0.0,49630.434426648935
338,0.0,49630.434426648935
339,0.0,40684.11994215258
340,0.0,29409.554083480263
341,0.0,21204.78367593039
342,0.0,17569.211964852395
343,0.0,15892.958420147246
344,34.29189179920004,15892.958420147246
345,143.4804475702649,24281.201946212797
346,233.70540744808625,27357.620216495194
347,305.56612603456955,28383.092973255996
348,352.85079301667184,32677.544187443254
349,373.3385523934768,38396.526869378475
350,367.0952712188347,43073.32497236115
351,335.228578138867,55897.930353880205
352,279.555815796238,68962.37372601002
353,201.4793717018777,73261.47105243028
354,105.79418889087054,76332.25485701617
355,16.54219414170567,75411.01971564042
356,0.0,74336.24538403534
357,0.0,73261.47105243028
358,0.0,72186.69672082523
359,0.0,68962.37372601002
360,0.0,62060.62720941386
361,0.0,52253.278208364085
362,0.0,47007.59064493383
363,0.0,44384.74686321872
364,0.0,40684.11994215258
365,0.0,38396.526869378475
366,0.0,36108.93379660439
367,0.0,36108.93379660439
368,35.05227787710446,36108.93379660439
369,137.57402612699985,48319.01253579141
370,229.74711745595292,48319.01253579141
371,291.43559504383126,47007.59064493383
372,343.95202235520804,47007.59064493383
373,369.4288351130692,48319.01253579141
374,361.4401420761871,54665.39098277348
375,329.3343213600557,62060.62720941386
376,276.4008280283298,70037.14805761506
377,199.2068933877564,74336.24538403534
378,105.61405242839896,79181.85571659937
379,17.208668424648714,82613.24532576054
380,0.0,84206.39050144247
381,0.0,85064.23790373276
382,0.0,84206.39050144247
383,0.0,81755.39792347024
384,0.0,77407.02918862127
385,0.0,70037.14805761506
386,0.0,71111.92238922014
387,0.0,58363.00909609367
388,0.0,48319.01253579141
389,0.0,38396.526869378475
390,0.0,29409.554083480263
391,0.0,24281.201946212797
392,35.08050886129702,22230.2564326912
393,140.45215558280498,32677.544187443254
394,223.8123211825687,32677.544187443254
395,282.8146719336129,27357.620216495194
396,328.6518399658213,26332.14745973439
397,368.396299324329,26332.14745973439
398,361.9851814837008,25306.6747029736
399,327.08190255997806,30389.951114669166
400,274.2665654630468,40684.11994215258
401,195.7988938886524,47007.59064493383
402,102.9064116434978,64525.7059516273
403,17.532588643508397,72186.69672082523
404,0.0,73261.47105243028
405,0.0,72186.69672082523
406,0.0,68962.37372601002
407,0.0,68962.37372601002
408,0.0,66812.82506279985
409,0.0,63293.16658052061
410,0.0,54665.39098277348
411,0.0,49630.434426648935
412,0.0,45696.16875407625
413,0.0,44384.74686321872
414,0.0,43073.32497236115
415,0.0,41761.90308150357
416,25.76916461785294,40684.11994215258
417,125.71294568151671,45696.16875407625
418,215.27046254364197,43073.32497236115
419,295.8067438874423,40684.11994215258
420,331.12081033884647,40684.11994215258
421,369.4731869688342,43073.32497236115
422,371.1823233400827,39540.323405765535
