Periods,2022,2023
1,189.56662200000017,189.56662200000017
2,330.0824940000004,330.0824940000004
3,379.17936000000077,379.17936000000077
4,484.12988400000097,484.12988400000097
5,582.6089220000009,582.6089220000009
6,564.9685440000009,564.9685440000009
7,334.7885520000005,334.7885520000005
8,296.28207000000026,296.28207000000026
9,439.73941200000036,439.73941200000036
10,486.47923800000035,486.47923800000035
11,573.4960140000002,573.4960140000002
12,360.6562260000005,360.6562260000005
13,337.1367300000006,337.1367300000006
14,323.6173080000009,323.6173080000009
15,328.02651000000054,328.02651000000054
16,342.14019000000036,342.14019000000036
17,512.6504460000006,512.6504460000006
18,771.4166039999994,771.4166039999994
19,1702.3665539999956,1702.3665539999956
20,3308.018405999994,3308.018405999994
21,4932.884375999997,4932.884375999997
22,5106.952157999991,5106.952157999991
23,4389.792623999995,4389.792623999995
24,1995.0354059999968,1995.0354059999968
25,132.24380400000004,132.24380400000004
26,321.2635020000006,321.2635020000006
27,487.9425180000009,487.9425180000009
28,544.3859400000008,544.3859400000008
29,489.1183080000008,489.1183080000008
30,581.7265860000001,581.7265860000001
31,507.0597000000006,507.0597000000006
32,418.27812600000044,418.27812600000044
33,413.2765560000009,413.2765560000009
34,485.0071380000002,485.0071380000002
35,468.8361720000005,468.8361720000005
36,343.3106460000002,343.3106460000002
37,426.2117580000007,426.2117580000007
38,445.0289340000009,445.0289340000009
39,411.5136060000008,411.5136060000008
40,404.1633120000008,404.1633120000008
41,251.88874200000032,251.88874200000032
42,404.50305000000037,404.50305000000037
43,1697.3260919999968,1697.3260919999968
44,3012.378977999994,3012.378977999994
45,4808.491589999994,4808.491589999994
46,5262.310535999998,5262.310535999998
47,4279.440815999992,4279.440815999992
48,2297.989217999995,2297.989217999995
49,107.25430799999984,107.25430799999984
50,266.88089400000086,266.88089400000086
51,376.23604200000057,376.23604200000057
52,346.8368820000004,346.8368820000004
53,340.6677120000003,340.6677120000003
54,547.3357680000003,547.3357680000003
55,579.9612419999997,579.9612419999997
56,485.5935000000004,485.5935000000004
57,419.7462780000007,419.7462780000007
58,542.331132000001,542.331132000001
59,488.8285500000009,488.8285500000009
60,348.3120060000002,348.3120060000002
61,481.7762040000012,481.7762040000012
62,552.621006,552.621006
63,491.76901200000015,491.76901200000015
64,509.7038940000002,509.7038940000002
65,568.2040140000004,568.2040140000004
66,500.838786,500.838786
67,1669.8643499999966,1669.8643499999966
68,2667.277073999994,2667.277073999994
69,4351.878131999995,4351.878131999995
70,5388.388739999998,5388.388739999998
71,4347.221129999993,4347.221129999993
72,2318.031365999995,2318.031365999995
73,150.17360400000013,150.17360400000013
74,298.919124,298.919124
75,349.47998399999994,349.47998399999994
76,485.8807380000006,485.8807380000006
77,427.38633000000027,427.38633000000027
78,436.5004980000007,436.5004980000007
79,329.7896280000005,329.7896280000005
80,409.7488920000003,409.7488920000003
81,387.9913800000006,387.9913800000006
82,355.953150000001,355.953150000001
83,333.90071400000073,333.90071400000073
84,342.1342680000006,342.1342680000006
85,351.2482260000008,351.2482260000008
86,323.03048400000074,323.03048400000074
87,507.0610020000004,507.0610020000004
88,457.97026800000043,457.97026800000043
89,486.4843620000002,486.4843620000002
90,589.0946040000005,589.0946040000005
91,1312.0069619999986,1312.0069619999986
92,2677.042997999995,2677.042997999995
93,4370.188745999993,4370.188745999993
94,5480.816501999996,5480.816501999996
95,4833.933131999999,4833.933131999999
96,2216.286659999996,2216.286659999996
97,90.79370999999982,90.79370999999982
98,160.75646999999992,160.75646999999992
99,336.8444100000003,336.8444100000003
100,310.97463600000043,310.97463600000043
101,393.8747820000006,393.8747820000006
102,391.51807800000057,391.51807800000057
103,404.16310200000015,404.16310200000015
104,498.8229540000001,498.8229540000001
105,502.0566600000002,502.0566600000002
106,537.0361920000005,537.0361920000005
107,373.58693400000067,373.58693400000067
